recovery_strategy,fault_type,prompt_length_label,concurrency_level,total_requests,successful_requests,failed_requests,success_rate,p50_latency_s,p95_latency_s,p99_latency_s,mean_latency_s,mean_recovery_time_s,mean_recomputation_fraction,throughput_req_per_s,mean_ttft_s,p95_ttft_s,total_duration_s
token_commit_resume,delay,long,4,20,20,0,1.0,0.9738921747805589,1.4014466372973857,1.576822743618415,1.104969550915154,0.4240238257810693,0.0,0.9050023135266789,0.18160953031242774,0.4796466372973859,22.09939101830308
token_commit_resume,delay,long,8,20,20,0,1.0,1.1401860936981971,1.6069880616694014,1.7095999115621026,1.2331788499813352,0.41368510579445333,0.0,0.8109123830453221,0.15678978702805868,0.5227880616694014,24.663576999626702
token_commit_resume,hang,short,1,20,20,0,1.0,0.8505731015152713,12.010943560015946,12.777706186353502,3.70172829796453,5.880457974943649,0.178125,0.2701440839232752,0.012000000000000002,0.012,74.0345659592906
token_commit_resume,hang,short,4,20,20,0,1.0,0.9859147289190715,9.925929922818309,10.08592998072379,3.853071190900432,4.824645721508945,0.2375,0.25953322698751674,0.012000000000000002,0.012,77.06142381800863
token_commit_resume,hang,short,8,20,20,0,1.0,1.1181388651844362,12.206828305648175,12.672711631911891,4.05224129249513,5.572360728939377,0.2078125,0.24677701247447692,0.012000000000000002,0.012,81.0448258499026
token_commit_resume,hang,medium,1,20,20,0,1.0,0.8335339894318388,12.621844889334762,12.939722822417188,3.8430822615529356,6.113875050939793,0.178125,0.2602078050712616,0.012000000000000002,0.012,76.86164523105872
token_commit_resume,hang,medium,4,20,20,0,1.0,0.9893718182951564,10.022020146230359,10.09655888953968,4.302737816470083,4.93010661253077,0.2671875,0.2324101636312965,0.012000000000000002,0.012,86.05475632940166
token_commit_resume,hang,medium,8,20,20,0,1.0,1.1305217630525517,8.556122857598998,10.707941031609312,2.8853941037222635,4.904007965889177,0.1484375,0.34657310718582085,0.012000000000000002,0.012,57.707882074445266
token_commit_resume,hang,long,1,20,20,0,1.0,0.8187840515495892,11.13483537574251,11.374436853232796,2.221167669799896,5.773188892678065,0.0890625,0.4502136482418632,0.012000000000000002,0.012,44.42335339599792
token_commit_resume,hang,long,4,20,20,0,1.0,0.9705215169083712,12.404200982146307,13.135561489780066,4.119818818293152,5.725260370301734,0.2078125,0.2427291208893903,0.012000000000000002,0.012,82.39637636586303
token_commit_resume,hang,long,8,20,20,0,1.0,1.1075647649654168,9.146988325973402,9.473754189716676,2.9210711326314547,5.016351469324208,0.1484375,0.34234017405869555,0.012000000000000002,0.012,58.42142265262909
